iso3,country,year,mode_id,article,procedure,specification,category
PNG,Papua New Guinea,2020,L05,"Constitution s 70(1)(a)-(d), Citizenship Act 6C",Lapse,"Automatic loss of citizenship by obtaining nationality or citizenship of another country by voluntary act other than marriage. Automatic loss of citizenship by exercising a right exclusive to nationals of another country or taking oath or allegiance to foreign country. Except if citizenship of a designated country is acquired and permission is granted for retention of citizenship (Australia, Fiji, Germany, New Zealand, Samoa, United Kingdom, United States of America and Vanuatu). Automatic loss of citizenship where person travels on a foreign passport (some exceptions, including with approval of minister). ",Generally applicable provision but with exceptions (lapse)
PNG,Papua New Guinea,2020,L06,Constitution s 64,Lapse,"A person who has a <d4>real foreign citizenship<d5> (i.e. person can obtain permission for retention of citizenship if he/she holds citizenship of a designated country (Australia, Fiji, Germany, New Zealand, Samoa, United Kingdom, United States of America and Vanuatu)) ceases to be a citizen of PNG if he/she fails to renounce the other citizenship by age 19.",Generally applicable provision (conditions not further specified in database)
PNG,Papua New Guinea,2020,L07,No provision,n.a.,n.a.,No provision
PNG,Papua New Guinea,2020,L08,No provision,n.a.,n.a.,No provision
PNG,Papua New Guinea,2020,L09,"Constitution ss 70(2), 70(4)",Withdrawal,"Section 70(2) Loss of citizenship if found by a court to have obtained citizenship by false representation, fraud or concealment of a material fact, unless Minister is satisfied the offence was of a minor nature and would not have affected grant of naturalisation. Section 70(4) Minister can withdraw citizenship by sporting achievement or investment if obtained by false representation. ",Loss only applies to certain categories of citizens
PNG,Papua New Guinea,2020,L10,No provision,n.a.,n.a.,No provision
PNG,Papua New Guinea,2020,L11,Constitution s 74,Withdrawal,Minister may deprive a child of citizenship where his or her parent loses citizenship and it is in the welfare of the child. ,Generally applicable provision
PNG,Papua New Guinea,2020,L12,No provision,n.a.,n.a.,No provision
PNG,Papua New Guinea,2020,L13a,No provision,n.a.,n.a.,No provision
PNG,Papua New Guinea,2020,L13b,No provision,n.a.,n.a.,No provision
PNG,Papua New Guinea,2020,L14,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L01,POL 46,Release,Person is a citizen of another country. Other conditions: no judicial proceedings under way.,Generally applicable provision (permission required)
POL,Poland,2020,L02,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L03,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L04,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L05,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L06,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L07,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L08,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L09,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L10,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L11,"POL 47(2) in conjunction with 7, 8",Release,Parent of minor renounces citizenship and includes the minor in the declaration of renunciation. Consent from minor is needed from the age of 16.,Only applies if citizenship is lost on particular grounds and exceptions apply
POL,Poland,2020,L12,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L13a,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L13b,No provision,n.a.,n.a.,No provision
POL,Poland,2020,L14,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L01,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L02,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L03,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L04,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L05,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L06,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L07,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L08,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L09,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L10,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L11,DPRK 9,Lapse,Parent of a minor under the age of 14 loses citizenship. Child's consent is required if he/she is between the age of 14-16.,Generally applicable provision but exceptions apply
PRK,North Korea,2020,L12,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L13a,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L13b,No provision,n.a.,n.a.,No provision
PRK,North Korea,2020,L14,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L01,POR 8,Renunciation,Person is a citizen of another country.,Generally applicable provision (citizenship can be renounced)
PRT,Portugal,2020,L02,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L03,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L04,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L05,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L06,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L07,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L08,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L09,"POR 16, 18 in conjunction with art. 87-88 Civil Registry Code",Nullification,Persons acquired citizenship based on false information or a non-existent fact.,Generally applicable provision
PRT,Portugal,2020,L10,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L11,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L12,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L13a,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L13b,No provision,n.a.,n.a.,No provision
PRT,Portugal,2020,L14,"POR 1(2), 14",Lapse,Person acquired citizenship as a foundling and her/his citizenship of another country is established before the age of 18.,Loss applies to person who has acquired citizenship as foundling
PRY,Paraguay,2020,L01,Const 147,Renunciation,No conditions. Loss can result in statelessness.,Generally applicable provision (citizenship can be renounced)
PRY,Paraguay,2020,L02,Const 150                                                     ,Withdrawal,Person is a citizen by naturalisation and has been resident abroad for more than 3 years without a valid reason. Loss can result in statelessness.,Loss only applies to certain categories of citizens
PRY,Paraguay,2020,L03,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L04,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L05,Const 150,Withdrawal,Person is a citizen by naturalisation and voluntarily acquires another citizenship.,Loss only applies to naturalised citizens/citizens otherwise than by birth (withdrawal)
PRY,Paraguay,2020,L06,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L07,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L08,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L09,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L10,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L11,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L12,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L13a,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L13b,No provision,n.a.,n.a.,No provision
PRY,Paraguay,2020,L14,No provision,n.a.,n.a.,No provision
QAT,Qatar,2020,L01,No provision,n.a.,n.a.,No provision
QAT,Qatar,2020,L02,QAT 12(4) ,Withdrawal,Person is a naturalised citizen who has departed from the State for a period of at least 1 year without presenting lawful justification for his/her absence.,Loss only applies to certain categories of citizens
QAT,Qatar,2020,L03,QAT 11(1),Withdrawal,"Person joins the military forces of another country, and persists in this enlistment despite an order to desist therefrom.",Generally applicable provision
QAT,Qatar,2020,L04,QAT 11(2),Withdrawal,Person is employed by a country with which Qatar is at war.,Generally applicable provision
QAT,Qatar,2020,L05,QAT 11(5),Withdrawal,Person acquires citizenship of another country.,Generally applicable provision (withdrawal)
QAT,Qatar,2020,L06,No provision,n.a.,n.a.,No provision
QAT,Qatar,2020,L07,QAT 11(3-4),Withdrawal,"Person joins any authority, organisation, association or group whose purpose is to undermine the social, economic or political structure of Qatar, or person is convicted of a crime which impugns his loyalty to the State of Qatar.",Generally applicable provision
QAT,Qatar,2020,L08,QAT 12(2),Withdrawal,Person is a naturalised citizen who is convicted of acts such as honour crimes. ,Loss only applies to certain categories of citizens
QAT,Qatar,2020,L09,QAT 12(1) ,Nullification,Person acquired citizenship by fraud.,Generally applicable provision
QAT,Qatar,2020,L10,No provision,n.a.,n.a.,No provision
QAT,Qatar,2020,L11,No provision,n.a.,n.a.,No provision
QAT,Qatar,2020,L12,No provision,n.a.,n.a.,No provision
QAT,Qatar,2020,L13a,No provision,n.a.,n.a.,No provision
QAT,Qatar,2020,L13b,No provision,n.a.,n.a.,No provision
QAT,Qatar,2020,L14,No provision,n.a.,n.a.,No provision
ROU,Romania,2020,L01,ROM 27,Renunciation,"Person is, or will become, a citizen of another country. Other conditions: no due tax or public payments, no pending criminal prosecution or sentence to prison in Romania. The law stipulates a time limit for the applicant to demand his/her official release from citizenship, once the renunciation decision is made by the President of the National Authority for Citizenship",Generally applicable provision (permission required)
ROU,Romania,2020,L02,No provision,n.a.,n.a.,No provision
ROU,Romania,2020,L03,ROM 25(1)b,Withdrawal,Person serves in the army of a country with which Romania has broken diplomatic relations or is at war. ,Generally applicable provision
ROU,Romania,2020,L04,No provision,n.a.,n.a.,No provision
ROU,Romania,2020,L05,No provision,n.a.,n.a.,No provision
ROU,Romania,2020,L06,No provision,n.a.,n.a.,No provision
ROU,Romania,2020,L07,"ROM 25(1)a, 25(1)d",Withdrawal,"Person resides abroad and acts against the interests of Romania, or person supports a terrorist organization and puts at risk the Romanian national security.",Generally applicable provision
ROU,Romania,2020,L08,No provision,n.a.,n.a.,No provision
ROU,Romania,2020,L09,ROM 25(1)c,Withdrawal,Person acquired citizenship due to fraud. ,Generally applicable provision
ROU,Romania,2020,L10,No provision,n.a.,n.a.,No provision
ROU,Romania,2020,L11,"ROM 28(1), 28(2)",Release,Both parents of minor renounce citizenship and live in another country together with the minor. Consent from minor is need from the age of 14.,Only applies if citizenship is lost on particular grounds and exceptions apply
ROU,Romania,2020,L12,No provision,n.a.,n.a.,No provision
ROU,Romania,2020,L13a,No provision,n.a.,n.a.,No provision
ROU,Romania,2020,L13b,"ROM 29; 
ROM 7(1)(2)",Lapse;Lapse,"Person is a minor who is adopted by a citizen of another country and acquires citizenship of that country. Consent is required from minors over the age of 14. If adoption is annulled during minority, citizenship is considered never to have been lost;
If the person's adoption by a citizen of Romania is annulled during minority, the person is considered never to have acquired citizenship if he/she is resident abroad or leaves Romania to reside abroad.",Generally applicable provision
ROU,Romania,2020,L14,ROM 30,Lapse,Person acquired citizenship as a foundling and her/his citizenship of another country is established before the age of 18.,Loss applies to person who has acquired citizenship as foundling
RUS,Russia,2020,L01,"RUS 19(1), 19(2), 20",Renunciation,"Person is or will become a citizen of another country, has fulfiled all duties to the state as prescribed by law, is not subject to criminal proceedings, and does not have a pending criminal conviction.",Generally applicable provision (permission required)
RUS,Russia,2020,L02,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L03,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L04,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L05,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L06,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L07,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L08,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L09,"RUS 22, 23",Nullification,"Person acquired citizenship based on false documents or false information. It has to be judicially established whether fraud has taken place, upon which the authority which took the decision about the acquisition of citizenship annuls that decision. The annulment is effective from the day when the decision to annul is taken.  ",Generally applicable provision
RUS,Russia,2020,L10,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L11,"RUS 9(2), 9(3), 24(2)",Lapse ,Person is a minor and both parents or the sole parent lose citizenship. Consent is required if child is over 14. Provision cannot result in statelessness.,Generally applicable provision but exceptions apply
RUS,Russia,2020,L12,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L13a,No provision,n.a.,n.a.,No provision
RUS,Russia,2020,L13b,"RUS 26(1), 9(2)",Renunciation,"Person is a minor who has been adopted by foreigners. In the absence of an application by both adopters or the sole adopter for the child to lose citizenship, Russian citizenship will be retained. Consent is required if child is over 14. Provision cannot result in statelessness.  ",Loss applies only to person adopted by two foreign citizens
RUS,Russia,2020,L14,RUS 12(2),Nullification,"Person acquired citizenship as a foundling, and parentage is established within 6 months since he or she has been found.",Loss applies to person who has acquired citizenship as foundling
RWA,Rwanda,2020,L01,RWA 18,Renunciation ,Person has another citizenship or wishes to acquire one. Renunciation may not be used to claim refugee status in Rwanda.,Generally applicable provision (citizenship can be renounced)
RWA,Rwanda,2020,L02,No provision,n.a.,n.a.,No provision
RWA,Rwanda,2020,L03,No provision,n.a.,n.a.,No provision
RWA,Rwanda,2020,L04,No provision,n.a.,n.a.,No provision
RWA,Rwanda,2020,L05,No provision,n.a.,n.a.,No provision
RWA,Rwanda,2020,L06,No provision,n.a.,n.a.,No provision
RWA,Rwanda,2020,L07,RWA 19(2),Withdrawal,Person is a naturalised citizen who applied for citizenship with the intention of betraying the country. Deprivation is ordered on application by the prosecution in a court.,Loss only applies to certain categories of citizens
RWA,Rwanda,2020,L08,No provision,n.a.,n.a.,No provision
RWA,Rwanda,2020,L09,RWA 19(1),Withdrawal,"Person acquired or recovered citizenship in accordance with the law but by false statements or documents, fraud, corruption, etc.",Generally applicable provision
RWA,Rwanda,2020,L10,No provision,n.a.,n.a.,No provision
RWA,Rwanda,2020,L11,RWA 20,Withdrawal,Person is the child of a naturalised citizen who has been deprived of citizenship for reasons of fraud.,Only applies if citizenship is lost on particular grounds
RWA,Rwanda,2020,L12,RWA 20,Withdrawal,Person is the spouse of a naturalised citizen who has been deprived of citizenship for reasons of fraud.,Generally applicable provision
RWA,Rwanda,2020,L13a,No provision,n.a.,n.a.,No provision
RWA,Rwanda,2020,L13b,No provision,n.a.,n.a.,No provision
RWA,Rwanda,2020,L14,No provision,n.a.,n.a.,No provision
SAU,Saudi Arabia,2020,L01,No provision,n.a.,n.a.,No provision
SAU,Saudi Arabia,2020,L02,No provision,n.a.,n.a.,No provision
SAU,Saudi Arabia,2020,L03,SAU 13(b),Withdrawal,Person worked at the Armed Forces of any foreign Government without the permission of the Saudi government. Person is given a 3 month warning before citizenship is withdrawn.,Generally applicable provision
SAU,Saudi Arabia,2020,L04,SAU 13(c) ; SAU 13(d),Withdrawal;Withdrawal, Person worked for the benefit of a foreign Government during wartime with the Kingdom of Saudi Arabia. Person is given a 3 month warning before citizenship is withdrawn; Person accepted working for a foreign government or international organisation and remains working for them despite the Saudi government's order to quit. Person is given a 3 month warning before citizenship is withdrawn.,Generally applicable provision
SAU,Saudi Arabia,2020,L05,SAU 13(a),Withdrawal,Person obtains another citizenship without permission by the Prime Minister. Person is given a 3 month warning before citizenship is withdrawn. ,Generally applicable provision (withdrawal)
SAU,Saudi Arabia,2020,L06,No provision,n.a.,n.a.,No provision
SAU,Saudi Arabia,2020,L07,SAU 21(b),Withdrawal,Person performs or contributes to any operation that disturbs the public security within the Kingdom within the first 5 years of his/her naturalisation.,Loss only applies to certain categories of citizens
SAU,Saudi Arabia,2020,L08,SAU 21(a),Withdrawal,"Person is sentenced, within the first 5 years of his naturalisation, to a criminal judgement or imprisonment for more than 1 year.",Loss only applies to certain categories of citizens
SAU,Saudi Arabia,2020,L09,SAU 22,Withdrawal,"Person acquired citizenship through cheating, lying or falsifying witnesses, documents or information.",Generally applicable provision
SAU,Saudi Arabia,2020,L10,No provision,n.a.,n.a.,No provision
SAU,Saudi Arabia,2020,L11,"SAU 19, 23; SAU 12",Withdrawal;Lapse,"Person is the child of a naturalised citizen who has his/her citizenship withdrawn, provided that the child is considered a person 'under the parents' sponsorship' and unless the child's good behaviour is proven. Child has the right to re-acquire Saudi citizenship when s/he reaches the age of 18; Person is the minor child of a citizen who acquires a foreign citizenship following SAU 11, provided that the statutory laws of the country of the new citizenship require the child to follow the father's new citizenship. Child has the right to reacquire citizenship within 1 year after reaching the age of 18. ",Only applies if citizenship is lost on particular grounds and exceptions apply
SAU,Saudi Arabia,2020,L12,SAU 23; SAU 12,Withdrawal;Lapse,"Person is the wife of a  naturalised citizen who has his citizenship withdrawn. Provided she is 'under his sponsorship' and unless her good behaviour is proven; Person is the wife of a citizen who acquires a foreign citizenship following SAU 11, provided that the statutory laws of the new citizenship of her husband require that she follows that new citizenship. Wife may request within a maximum of 1 year to keep Saudi citizenship.",Only applies to female spouse if citizenship lost by male citizen
SAU,Saudi Arabia,2020,L13a,No provision,n.a.,n.a.,No provision
SAU,Saudi Arabia,2020,L13b,No provision,n.a.,n.a.,No provision
SAU,Saudi Arabia,2020,L14,No provision,n.a.,n.a.,No provision
SDN,Sudan,2020,L01,SUD 10(1),Renunciation,"No conditions, but the president may reject if renunciation takes place during a war Sudan is participating in.",Generally applicable provision (citizenship can be renounced)
SDN,Sudan,2020,L02,No provision,n.a.,n.a.,No provision
SDN,Sudan,2020,L03,No provision,n.a.,n.a.,No provision
SDN,Sudan,2020,L04,No provision,n.a.,n.a.,No provision
SDN,Sudan,2020,L05,SUD 10(2),Lapse,"Person has acquired de jure or de facto, the citizenship of South Sudan.",Generally applicable provision but with exceptions (lapse)
SDN,Sudan,2020,L06,SUD 10(2),Lapse,"Person has acquired de jure or de facto, the citizenship of South Sudan.",Generally applicable provision (conditions not further specified in database)
SDN,Sudan,2020,L07,SUD 11(1)(b)-(e),Withdrawal,"Person is a naturalised citizen and during a war traded with or contacted the enemy or is knowingly party to a transaction that would assist the enemy, or was convicted in Sudan of an offence of espionage for the interest of a foreign country, or expressed through acts or words outside Sudan his disloyalty or hatred of Sudan, or was convicted in Sudan of an offence involving his disloyalty to or hatred of Sudan.",Loss only applies to certain categories of citizens
SDN,Sudan,2020,L08,SUD 11(1)(f),Withdrawal,Person is a naturalised citizen and within 5 years of naturalisation is sentenced to imprisonment for at least 1 year for an offence involving obscene conduct.,Loss only applies to certain categories of citizens
SDN,Sudan,2020,L09,"SUD 6(2), 11(1)(a)",Withdrawal,"Person obtained recognition of citizenship by birth or acquired citizenship by naturalisation through fraud, forgery, misrepresentation or concealment of any material fact.",Generally applicable provision
SDN,Sudan,2020,L10,No provision,n.a.,n.a.,No provision
SDN,Sudan,2020,L11,"SUD 10(3), 15",Lapse,Person is the child of a father (or mother if born out of wedlock) who loses citizenship under SUD 10(2). Provision does not apply unless the child has another citizenship.,Generally applicable provision
SDN,Sudan,2020,L12,No provision,n.a.,n.a.,No provision
SDN,Sudan,2020,L13a,No provision,n.a.,n.a.,No provision
SDN,Sudan,2020,L13b,No provision,n.a.,n.a.,No provision
SDN,Sudan,2020,L14,SUD 5,Lapse,Person is proved to hold another citizenship.,Loss applies to person who has acquired citizenship as foundling
SEN,Senegal,2020,L01,SEN 19,Release,Person has another citizenship and is authorised to lose Senegalese citizenship.,Generally applicable provision (permission required)
SEN,Senegal,2020,L02,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L03,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L04,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L05,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L06,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L07,SEN 21(1),Withdrawal,"Person is a naturalised citizen who, within 15 years of acquiring citizenship, is convicted in Senegal of a crime against state security, or who has carried out acts incompatible with the status of a citizen or prejudicial to the interests of Senegal.",Loss only applies to certain categories of citizens
SEN,Senegal,2020,L08,SEN 21(2),Withdrawal,"Person is a naturalised citizen who, within 15 years of acquiring citizenship, is convicted in Senegal of a crime punishable by more than 3 years imprisonment.",Loss only applies to certain categories of citizens
SEN,Senegal,2020,L09,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L10,SEN 16bis,Withdrawal,"Person is a naturalised citizen and maintains another citizenship. (Note: the paragraphs providing modalities for this to work were deleted, and renunciation is not required on naturalisation. Dual citizenship is therefore permitted in practice.)",Loss only applies to certain categories of citizens
SEN,Senegal,2020,L11,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L12,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L13a,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L13b,No provision,n.a.,n.a.,No provision
SEN,Senegal,2020,L14,SEN 3,Lapse,Person's descent from the citizen of another country is established during minority.,Loss applies to person who has acquired citizenship as foundling
SGP,Singapore,2020,L01,Const 128,Release,"Person is 21 years or older, of full capacity and is or becomes a citizen of another country. Renunciation takes effect after registration by the authorities. Registration of declaration may be withheld in times of war and if the person is under an obligation to fulfil military or civil service.",Generally applicable provision (permission required)
SGP,Singapore,2020,L02,"Const 135(1)(c); Const 129(5), 129(7)",Withdrawal;Withdrawal,"Person is 18 years or older, has been ordinarily resident abroad for a continuous period of 10 years before or after attaining the age of 18, and has during that period not entered Singapore with a Singapore travel document nor been in the service of the government or an international organisation of which Singapore is a member; Person is a citizen by naturalisation and has been ordinarily resident abroad for a continuous period of at least 5 years. Unless during that period s/he was employed abroad in the service of the government or an international organisation of which Singapore is a member, or registered annually at a Singapore consulate an intention to retain citizenship. Government must be satisfied that deprivation is conducive to the public good. Loss cannot result in statelessness.",Loss only applies to certain categories of citizens
SGP,Singapore,2020,L03,No provision,n.a.,n.a.,No provision
SGP,Singapore,2020,L04,"Const 129(3)(a)ii, 129(4), 129(7)",Withdrawal,"Person acquired citizenship by naturalisation and has in any way assisted the enemy in a war in which Singapore was engaged.  Or person acquired citizenship by naturalisation and has -without permission of the Singapore government- accepted, served in or performed the duties of any office, post or employment involving an oath of allegiance in any foreign country. Government must be satisfied that deprivation is conducive to the public good. Loss cannot result in statelessness.",Loss only applies to certain categories of citizens
SGP,Singapore,2020,L05,Const 134(1)(a),Withdrawal,Person acquired citizenship of another country by a voluntary and formal act other than by marriage. ,Generally applicable provision (withdrawal)
SGP,Singapore,2020,L06,Const 122(4),Lapse,Person acquired citizenship under mode A01b and does not renounce citizenship of another country within 1 year of reaching the age of 21. ,Generally applicable provision (conditions not further specified in database)
SGP,Singapore,2020,L07,"Const 135(1)(a)-(b), 135(2); Const 129(3)(a)i, 129(3)(b)ii, 129(7)",Withdrawal;Withdrawal,"Person is 18 years or older and voluntarily claimed and exercised rights in another country that are accorded exclusively to that country's citizens (including a vote in foreign elections), or applied to the authorities of a foreign country for a passport;  Person acquired citizenship by registration or naturalisation and engaged in activities prejudicial to the security or public order of Singapore, or the person acquired citizenship by naturalisation and has been disloyal or disaffected (in act or speech) towards Singapore. Government must be satisfied that deprivation is conducive to the public good. Loss cannot result in statelessness, unless the person was 'engaged in activities prejudicial to the security or public order of Singapore'.",Generally applicable provision
SGP,Singapore,2020,L08,"Const 129(3)(b)i, 129(7)",Withdrawal,"Person acquired citizenship by registration or naturalisation and within the period of 5 years after registration or naturalisation has been sentenced in any country to imprisonment for at least 1 year or to a fine of at least 5,000 USD. Government must be satisfied that deprivation is conducive to the public good. Loss cannot result in statelessness. ",Loss only applies to certain categories of citizens
SGP,Singapore,2020,L09,"Const 129(2), 129(7)",Withdrawal,"Person acquired citizenship by registration or naturalisation based on fraud, false representation or concealment of a material fact, or acquisition was effected or granted by mistake. Government must be satisfied that deprivation is conducive to the public good. Loss due to fraud can result in statelessness. Loss due to mistake cannot result in statelessness.",Loss only applies to certain categories of citizens
SGP,Singapore,2020,L10,Const 126(3); Const 134(1)(a),Lapse;Withdrawal,"Person acquired citizenship under mode A09 and does not renounce citizenship of another country within 1 year upon reaching the age of 21; Person acquired citizenship of a foreign country by registration, naturalisation or other voluntary and formal act other than marriage and does not renounce that citizenship.",Loss only applies to certain categories of citizens
SGP,Singapore,2020,L11,"Const 130, 129(7)",Withdrawal,Parent of a minor renounces citizenship or has been deprived of citizenship under modes L09 or L10. Loss cannot result in statelessness.,Only applies if citizenship is lost on particular grounds
SGP,Singapore,2020,L12,No provision,n.a.,n.a.,No provision
SGP,Singapore,2020,L13a,No provision,n.a.,n.a.,No provision
SGP,Singapore,2020,L13b,No provision,n.a.,n.a.,No provision
SGP,Singapore,2020,L14,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L01,Citizenship Act 2018 s 22-23,Release,Commission to approve or refuse application to renounce citizenship. Person must be a national or citizen of another country or renouncing in order to become so. Minister must consent to renunciation in time of war. ,Generally applicable provision (permission required)
SLB,Solomon Islands,2020,L02,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L03,"Citizenship Act 2018 s 25(2), (3)",Withdrawal,"Person who enters armed forces of another country without prior consent of Minister, unless compelled to do so by law of other country. Person who serves in armed forces of a country at war with Solomon Islands. Applies to all citizens, but a decision to withdraw citizenship cannot render person stateless: s 26(2)(b)",Generally applicable provision
SLB,Solomon Islands,2020,L04,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L05,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L06,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L07,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L08,Citizenship Act 2018 s 25(4),Withdrawal,"Convicted of offence under ss 48 to 58 of the Penal Code (Cap. 26) (such as treason, genocide, mutiny) or the Counter-Terrorism Act. Applies to all citizens, including by birth. Cannot render person stateless: s 26(2)(b)",Loss only applies to certain categories of citizens
SLB,Solomon Islands,2020,L09,Citizenship Act 2018 s 25(1),Withdrawal,"Person gave false or misleading information in application for citizenship, which would have lead to refusal of application ",Loss only applies to certain categories of citizens
SLB,Solomon Islands,2020,L10,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L11,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L12,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L13a,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L13b,No provision,n.a.,n.a.,No provision
SLB,Solomon Islands,2020,L14,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L01,SL 15,Release,"Person is a citizen of another country. Renunciation may be refused if person is ordinarily resident in Sierra Leone, or has acquired rights in Sierra Leone inconsistent with a foreign citizenship, or loss is contrary to the public good.",Generally applicable provision (permission required)
SLE,Sierra Leone,2020,L02,SL 18,Withdrawal ,Person is a naturalised citizen who has been resident abroad for 7 years and has not registered annually or notified the Minister in writing that s/he wishes to remain a citizen.,Loss only applies to certain categories of citizens
SLE,Sierra Leone,2020,L03,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L04,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L05,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L06,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L07,SL 17(a)-(b),Withdrawal ,Person is a naturalised citizen and has shown himself by act or speech to be disloyal or has during any war in which Sierra Leone is engaged knowingly and unlawfully traded with the enemy or engaged with a business carried on in such a manner as to assist the enemy.,Loss only applies to certain categories of citizens
SLE,Sierra Leone,2020,L08,SL 17(c),Withdrawal ,Person is a naturalised citizen and within 7 years of acquisition has been convicted and sentenced to at least 1 year imprisonment for an offence involving fraud or dishonesty.,Loss only applies to certain categories of citizens
SLE,Sierra Leone,2020,L09,No provision (But see mode L08),n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L10,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L11,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L12,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L13a,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L13b,No provision,n.a.,n.a.,No provision
SLE,Sierra Leone,2020,L14,No provision,n.a.,n.a.,No provision
